レース場,レース回,枠番,登録番号,選手名,支部,級別,全国勝率,当地勝率,1着率,1着数,2着率,2着数,3着率,3着数,コース平均st,コース平均st順位,今節平均st,今節平均st順位,差し率,差し数,まくり率,まくり数,まくり差し率,まくり差し数,M指数,activepoint,FL,1-2率,1-3率,M総合評価,出足,伸び足,コースstトップ率,コースst最下位率,締切予定時刻,今節成績_1-1,今節成績_1-2,今節成績_2-1,今節成績_2-2,今節成績_3-1,今節成績_3-2,今節成績_4-1,今節成績_4-2,今節成績_5-1,今節成績_5-2,今節成績_6-1,今節成績_6-2,2着が1号艇,2着が2号艇,2着が3号艇,2着が4号艇,2着が5号艇,2着が6号艇,当該コース1着合計
浜名湖,05R,4,4172.0,森定晃史,岡山,A2,6.17,6.37,0.09,5,0.26,14,0.17,9,0.16,3.2,0.15,3.3,0.05,3,0.04,2,0.02,1.0,2.5,-,,0.413,0.261,C,4,3,0.11,0.05,13:27,2,,3,4,,,,,,,,,0,3,0,-,2,1,6.0
浜名湖,05R,5,4246.0,喜多那由夏,静岡,B1,4.14,4.98,0.00,0,0.02,1,0.09,4,0.19,3.8,0.2,3.0,0.0,0,0.0,0,0.0,0.0,3.0,-,,0.222,0.333,C,3,3,0.04,0.02,13:27,,,,,,,,,,,,,0,0,0,0,-,0,0.0
浜名湖,05R,6,3441.0,土屋太朗,群馬,B1,4.83,4.82,0.00,0,0.03,1,0.24,9,0.18,4.1,0.2,2.3,0.0,0,0.0,0,0.0,0.0,4.2,A+,,0.625,0.0,C,4,3,0.15,0.25,13:27,2,3,2,,,,,,,,,,0,0,0,0,0,-,0.0
浜名湖,06R,1,5100.0,栗原一馬,群馬,B1,4.49,3.69,0.26,7,0.15,4,0.11,3,0.18,3.4,0.2,3.3,0.21,6,0.21,6,0.21,6.0,3.0,-,,0.429,0.0,C,3,3,0.14,0.18,14:00,3,5,4,,,,,,,,,,-,4,0,2,1,0,7.0
浜名湖,06R,2,4664.0,東口晃,福井,B1,4.32,3.3,0.05,2,0.23,9,0.18,7,0.19,4.0,0.29,5.3,0.05,2,0.0,0,0.0,,2.0,-,,0.0,1.0,C,3,3,0.05,0.23,14:00,6,6,3,,,,,,,,,,0,-,2,0,0,0,2.0
浜名湖,06R,3,3944.0,山口裕二,長崎,A2,6.24,5.53,0.15,7,0.34,16,0.19,9,0.16,3.2,0.19,4.3,0.0,0,0.02,1,0.1,5.0,2.5,-,隠F+F,0.333,0.333,D,2,3,0.18,0.14,14:00,5,,3,3,,,,,,,,,4,2,-,1,0,0,7.0
浜名湖,06R,4,3826.0,村田修次,東京,A2,6.34,6.69,0.07,3,0.21,9,0.21,9,0.15,3.1,0.13,2.0,0.03,1,0.0,0,0.05,2.0,3.0,-,,0.483,0.241,C,3,3,0.15,0.00,14:00,3,,3,2,,,,,,,,,0,2,2,-,0,0,4.0
浜名湖,06R,5,3503.0,堂原洋史,埼玉,B1,3.94,4.82,0.00,0,0.14,6,0.12,5,0.17,3.4,0.16,3.0,0.0,0,0.0,0,0.0,0.0,3.0,-,,0.154,0.538,D,2,3,0.20,0.14,14:00,,,,,,,,,,,,,0,0,0,0,-,0,0.0
浜名湖,06R,6,4133.0,高橋正男,兵庫,A1,6.18,5.0,0.10,5,0.10,5,0.27,13,0.17,3.5,0.17,2.0,0.04,2,0.02,1,0.02,1.0,2.6,-,,0.4,0.286,C,4,3,0.19,0.19,14:00,2,,1,2,,,,,,,,,4,0,1,0,0,-,5.0
浜名湖,07R,1,4487.0,三原司,福岡,B1,4.81,4.55,0.38,15,0.18,7,0.18,7,0.16,3.2,,,0.21,8,0.13,5,0.16,6.0,3.0,C,,0.308,0.077,C,3,3,0.16,0.08,14:28,4,6,3,3,,,,,,,,,-,4,1,3,5,1,14.0
浜名湖,07R,2,4959.0,井上忠政,大阪,A1,7.24,7.31,0.21,11,0.25,13,0.13,7,0.16,3.9,0.16,3.5,0.12,7,0.07,4,0.0,,3.8,A,,0.453,0.208,B,5,3,0.09,0.19,14:28,1,1,1,1,,,,,,,,,4,-,4,3,1,0,12.0
浜名湖,07R,3,3412.0,鈴木博,埼玉,A2,6.58,6.47,0.17,11,0.19,12,0.29,18,0.17,3.5,0.18,2.3,0.03,2,0.07,4,0.12,7.0,3.0,A,,0.333,0.315,C,3,3,0.14,0.07,14:28,1,2,4,,,,,,,,,,7,2,-,1,3,0,13.0
浜名湖,07R,4,5091.0,為本智也,福井,B1,6.17,5.1,0.22,9,0.15,6,0.27,11,0.17,2.8,0.17,3.3,0.03,1,0.08,3,0.05,2.0,3.0,-,,0.207,0.276,C,4,3,0.31,0.10,14:28,2,,2,2,,,,,,,,,1,2,1,-,3,0,7.0
浜名湖,07R,5,4518.0,大須賀友,愛知,A2,6.86,5.83,0.16,7,0.18,8,0.18,8,0.17,3.6,,,0.0,0,0.06,3,0.08,4.0,2.8,C,隠F,0.217,0.239,B,4,4,0.20,0.18,14:28,,,,,,,,,,,,,2,3,3,0,-,0,8.0
浜名湖,07R,6,3778.0,安達美帆,埼玉,B1,3.13,2.22,0.00,0,0.08,2,0.04,1,0.23,4.6,0.22,3.0,0.0,0,0.0,0,0.0,0.0,2.2,-,,0.2,0.2,D,2,3,0.12,0.48,14:28,5,6,5,,,,,,,,,,0,0,0,0,0,-,0.0
浜名湖,08R,1,3572.0,安田政彦,兵庫,A2,4.81,4.33,0.51,29,0.23,13,0.05,3,0.18,3.8,0.18,4.0,0.11,6,0.25,14,0.16,9.0,4.2,B+,,0.24,0.32,B,4,4,0.15,0.26,14:56,3,1,3,4,,,,,,,,,-,6,10,4,4,2,26.0
浜名湖,08R,2,3853.0,岩崎正哉,福岡,B1,5.83,5.68,0.04,2,0.38,20,0.21,11,0.19,3.8,0.19,3.5,0.04,2,0.02,1,0.0,,3.5,B+,,0.342,0.368,C,3,3,0.08,0.17,14:56,4,1,5,6,,,,,,,,,2,-,1,0,0,0,3.0
浜名湖,08R,3,3955.0,眞田英二,徳島,B1,4.91,5.48,0.09,4,0.27,12,0.09,4,0.18,3.7,0.18,2.7,0.0,0,0.02,1,0.02,1.0,2.2,B+,,0.5,0.286,C,4,3,0.11,0.21,14:56,2,3,6,3,,,,,,,,,2,0,-,1,0,0,3.0
浜名湖,08R,4,4845.0,前田紗希,埼玉,A1,7.33,6.11,0.27,13,0.29,14,0.12,6,0.16,2.6,0.12,2.2,0.02,1,0.1,5,0.13,7.0,3.0,C,,0.35,0.3,A,4,5,0.44,0.06,14:56,1,4,1,3,,,,,,,,,7,3,2,-,1,1,14.0
浜名湖,08R,5,4098.0,赤澤文香,岡山,B1,4.9,3.83,0.00,0,0.09,3,0.18,6,0.22,4.6,0.24,3.3,0.0,0,0.0,0,0.0,0.0,3.6,A,,0.364,0.273,C,3,3,0.03,0.23,14:56,,,,,,,,,,,,,0,0,0,0,-,0,0.0
浜名湖,08R,6,4888.0,金児隆太,群馬,B1,5.07,5.63,0.00,0,0.15,7,0.24,11,0.17,4.1,0.15,2.0,0.0,0,0.0,0,0.03,1.0,3.0,B+,,0.438,0.344,C,3,3,0.11,0.39,14:56,3,,2,6,,,,,,,,,0,1,0,0,0,-,1.0
浜名湖,09R,1,5073.0,上原健次郎,福岡,A2,5.58,0.0,0.39,16,0.20,8,0.20,8,0.18,3.8,0.2,4.3,0.2,9,0.24,11,0.09,4.0,2.2,C,,0.667,0.2,C,3,3,0.13,0.27,15:24,4,4,4,,,,,,,,,,-,10,5,0,0,3,18.0
浜名湖,09R,2,5213.0,湯淺紀香,群馬,A2,5.03,0.0,0.13,7,0.37,19,0.10,5,0.18,4.1,0.2,2.3,0.06,3,0.04,2,0.0,,3.0,C,,0.375,0.208,C,4,3,0.00,0.25,15:24,2,4,2,,,,,,,,,,2,-,2,1,1,0,6.0
浜名湖,09R,3,3435.0,寺田千恵,岡山,A1,6.05,6.93,0.18,9,0.22,11,0.27,14,0.18,3.6,0.13,3.0,0.02,1,0.1,5,0.02,1.0,3.2,C,,0.277,0.34,C,4,3,0.08,0.06,15:24,3,6,1,3,,,,,,,,,4,1,-,0,1,2,8.0
浜名湖,09R,4,4197.0,渥美卓郎,静岡,B1,3.96,4.91,0.04,2,0.10,5,0.12,6,0.19,3.9,0.22,4.0,0.0,0,0.02,1,0.0,0.0,2.5,-,,0.429,0.286,D,3,2,0.08,0.17,15:24,6,,6,4,,,,,,,,,1,0,0,-,0,0,1.0
浜名湖,09R,5,4834.0,浜本裕己,大阪,A2,5.7,5.76,0.00,0,0.14,7,0.24,12,0.15,3.1,0.18,2.6,0.0,0,0.02,1,0.02,1.0,2.0,-,,0.351,0.324,C,3,3,0.25,0.13,15:24,,,,,,,,,,,,,1,1,0,0,-,0,2.0
浜名湖,09R,6,3838.0,伊藤啓三,埼玉,B1,5.43,6.38,0.02,1,0.13,6,0.11,5,0.16,3.6,0.14,2.3,0.0,0,0.0,0,0.0,0.0,3.0,-,,0.25,0.208,C,3,3,0.19,0.19,15:24,2,,2,5,,,,,,,,,0,1,0,0,0,-,1.0
浜名湖,10R,1,4243.0,西村歩,大阪,A2,5.35,6.18,0.48,25,0.19,10,0.12,6,0.15,2.7,0.24,3.2,0.13,7,0.29,15,0.02,1.0,3.4,B+,,0.348,0.391,B,4,4,0.37,0.04,15:51,1,3,4,4,,,,,,,,,-,8,11,4,3,0,26.0
浜名湖,10R,2,4681.0,太田潮,愛知,B1,4.01,4.79,0.05,2,0.27,12,0.23,10,0.20,4.3,0.19,3.6,0.02,1,0.0,0,0.0,,2.6,-,,0.222,0.222,D,2,3,0.09,0.34,15:51,5,,6,6,,,,,,,,,0,-,0,1,0,1,2.0
浜名湖,10R,3,4537.0,渡邉和将,岡山,A1,6.74,7.13,0.16,8,0.22,11,0.26,13,0.14,2.8,0.13,1.7,0.02,1,0.0,0,0.16,8.0,3.5,A,,0.326,0.233,B,4,4,0.26,0.04,15:51,1,3,2,1,,,,,,,,,8,1,-,0,0,0,9.0
浜名湖,10R,4,4229.0,市川美宏,静岡,B1,3.67,4.36,0.00,0,0.00,0,0.20,7,0.19,4.1,0.18,3.0,0.0,0,0.0,0,0.0,0.0,2.2,-,,0.308,0.231,C,3,3,0.00,0.16,15:51,2,,4,5,,,,,,,,,0,0,0,-,0,0,0.0
浜名湖,10R,5,4570.0,前田聖文,愛知,A1,6.59,8.75,0.16,8,0.10,5,0.24,12,0.14,2.7,0.16,4.5,0.0,0,0.03,2,0.14,8.0,2.6,C,,0.256,0.333,C,4,3,0.24,0.03,15:51,,,,,,,,,,,,,4,2,3,0,-,1,10.0
浜名湖,10R,6,3826.0,村田修次,東京,A2,6.34,6.69,0.04,2,0.19,9,0.19,9,0.17,3.6,0.13,2.0,0.0,0,0.0,0,0.05,2.0,3.0,-,,0.483,0.241,C,3,3,0.18,0.18,15:51,3,,3,2,,,,,,,,,0,1,1,0,0,-,2.0
浜名湖,11R,1,4172.0,森定晃史,岡山,A2,6.17,6.37,0.62,46,0.24,18,0.05,4,0.14,2.4,0.15,3.3,0.13,10,0.06,5,0.13,10.0,2.5,-,,0.413,0.261,C,4,3,0.43,0.05,16:26,2,,3,4,,,,,,,,,-,22,12,10,1,3,48.0
浜名湖,11R,2,4133.0,高橋正男,兵庫,A1,6.18,5.0,0.10,6,0.31,18,0.22,13,0.17,3.9,0.17,2.0,0.06,3,0.04,2,0.0,,2.6,-,,0.4,0.286,C,4,3,0.06,0.15,16:26,2,,1,2,,,,,,,,,2,-,1,2,1,0,6.0
浜名湖,11R,3,4327.0,加藤翔,静岡,B1,3.92,5.21,0.05,3,0.11,7,0.22,14,0.17,3.5,0.18,4.6,0.0,0,0.03,2,0.02,1.0,4.2,A+,,0.462,0.154,B,4,4,0.12,0.15,16:26,2,,1,5,,,,,,,,,0,1,-,1,1,0,3.0
浜名湖,11R,4,4204.0,柴田大輔,福岡,B1,4.98,4.73,0.05,2,0.18,7,0.13,5,0.19,3.7,0.19,3.0,0.0,0,0.05,2,0.0,0.0,2.6,C,隠F,0.4,0.2,B,3,5,0.10,0.15,16:26,4,,2,1,,,,,,,,,0,0,1,-,1,0,2.0
浜名湖,11R,5,4959.0,井上忠政,大阪,A1,7.24,7.31,0.12,6,0.18,9,0.12,6,0.15,3.9,0.16,3.5,0.0,0,0.02,1,0.1,6.0,3.8,A,,0.453,0.208,B,5,3,0.07,0.12,16:26,,,,,,,,,,,,,0,3,2,1,-,2,8.0
浜名湖,11R,6,4171.0,榎幸司,長崎,A2,6.2,7.0,0.02,1,0.17,10,0.25,15,0.23,4.7,0.25,5.3,0.0,0,0.0,0,0.0,0.0,3.0,B+,,0.273,0.255,C,3,3,0.02,0.41,16:26,5,1,6,,,,,,,,,,0,0,0,0,0,-,0.0
浜名湖,12R,1,4845.0,前田紗希,埼玉,A1,7.33,6.11,0.66,42,0.13,8,0.09,6,0.15,2.4,0.12,2.2,0.11,7,0.11,7,0.08,5.0,3.0,C,,0.35,0.3,A,4,5,0.41,0.08,16:59,1,4,1,3,,,,,,,,,-,16,12,8,8,0,44.0
浜名湖,12R,2,4625.0,渡邊裕貴,静岡,B1,4.7,4.62,0.10,5,0.18,9,0.24,12,0.18,3.9,0.19,3.3,0.06,3,0.04,2,0.0,,3.0,B+,,0.412,0.118,B,4,4,0.02,0.19,16:59,1,5,3,,,,,,,,,,1,-,3,0,1,0,5.0
浜名湖,12R,3,3441.0,土屋太朗,群馬,B1,4.83,4.82,0.04,2,0.15,8,0.34,18,0.17,3.3,0.2,2.3,0.04,2,0.0,0,0.02,1.0,4.2,A+,,0.625,0.0,C,4,3,0.16,0.12,16:59,2,3,2,,,,,,,,,,1,1,-,1,0,0,3.0
浜名湖,12R,4,4278.0,藤岡俊介,兵庫,A1,6.71,7.86,0.16,9,0.20,11,0.30,17,0.13,2.5,0.1,1.2,0.03,2,0.02,1,0.07,4.0,3.4,B+,,0.321,0.321,B,4,4,0.33,0.03,16:59,2,2,4,1,,,,,,,,,1,0,4,-,1,2,8.0
浜名湖,12R,5,3944.0,山口裕二,長崎,A2,6.24,5.53,0.08,3,0.10,4,0.15,6,0.17,3.9,0.19,4.3,0.0,0,0.02,1,0.02,1.0,2.5,-,隠F+F,0.333,0.333,D,2,3,0.10,0.08,16:59,,,,,,,,,,,,,1,1,0,0,-,0,2.0
浜名湖,12R,6,3412.0,鈴木博,埼玉,A2,6.58,6.47,0.08,4,0.22,11,0.24,12,0.15,3.1,0.18,2.3,0.0,0,0.02,1,0.05,3.0,3.0,A,,0.333,0.315,C,3,3,0.20,0.09,16:59,1,2,4,,,,,,,,,,0,1,1,1,1,-,4.0
戸田,01R,1,3392.0,小森信雄,三重,B1,4.41,4.5,0.26,9,0.21,7,0.18,6,0.18,3.9,,,0.22,8,0.27,10,0.11,4.0,2.8,-,,0.667,0.0,C,3,4,0.03,0.14,10:47,2,,4,5,2,,3,5,,,,,-,6,1,2,1,0,10.0
戸田,01R,2,3704.0,本部めぐみ,三重,B1,3.51,3.67,0.08,3,0.03,1,0.16,6,0.23,4.4,,,0.05,2,0.03,1,0.0,,2.4,-,,0.167,0.5,D,3,2,0.05,0.38,10:47,6,,3,5,5,6,5,,,,,,1,-,1,0,0,1,3.0
戸田,01R,3,3831.0,安藤裕貴,愛知,B1,4.52,3.6,0.13,5,0.26,10,0.13,5,0.13,2.4,,,0.0,0,0.09,4,0.02,1.0,3.4,-,,0.25,0.5,C,3,4,0.33,0.02,10:47,1,5,6,,S,5,4,,,,,,3,0,-,2,0,0,5.0
戸田,01R,4,4875.0,大塚康雅,東京,B1,5.11,4.0,0.05,3,0.15,9,0.14,8,0.18,3.7,,,0.02,1,0.04,2,0.0,0.0,4.0,-,,0.235,0.235,C,3,3,0.14,0.19,10:47,2,2,5,,4,,4,5,,,,,2,1,0,-,1,0,4.0
戸田,01R,5,5405.0,竹内来,愛知,B2,2.21,2.0,0.00,0,0.00,0,0.04,2,0.21,3.2,,,0.0,0,0.0,0,0.0,0.0,3.6,A,隠F,0.0,0.0,C,3,4,0.18,0.07,10:47,,,,,,,,,,,,,0,0,0,0,-,0,0.0
戸田,01R,6,4892.0,柴田直哉,福岡,B1,5.13,5.14,0.00,0,0.08,3,0.08,3,0.22,4.7,,,0.0,0,0.0,0,0.0,0.0,2.8,C,,0.368,0.263,C,3,3,0.02,0.39,10:47,6,2,3,,6,3,4,,,,,,0,0,0,0,0,-,0.0
戸田,02R,1,3685.0,荒井輝年,岡山,B1,5.56,4.78,0.39,18,0.22,10,0.09,4,0.16,3.5,,,0.17,8,0.15,7,0.19,9.0,3.6,C,,0.294,0.353,C,4,3,0.21,0.15,11:16,2,1,3,,3,3,5,,,,,,-,6,8,3,3,0,20.0
戸田,02R,2,3965.0,北中元樹,滋賀,A2,6.49,5.76,0.14,8,0.36,20,0.23,13,0.19,3.8,,,0.09,5,0.04,2,0.0,,3.2,B+,,0.36,0.28,B,4,4,0.05,0.16,11:16,4,1,3,,4,5,2,,,,,,3,-,2,2,0,1,8.0
戸田,02R,3,4819.0,蜂須瑞生,群馬,A2,5.56,6.17,0.16,7,0.20,9,0.39,17,0.15,2.4,,,0.02,1,0.1,4,0.07,3.0,4.8,B+,隠F,0.304,0.217,A,4,5,0.31,0.02,11:16,4,4,2,,3,2,1,,,,,,6,1,-,0,1,0,8.0
戸田,02R,4,4053.0,芦澤望,東京,A2,6.16,6.38,0.09,5,0.16,9,0.21,12,0.17,3.3,,,0.05,3,0.05,3,0.02,1.0,3.2,C,未消化F,0.385,0.333,C,4,3,0.23,0.25,11:16,5,3,4,,3,2,3,,,,,,1,4,1,-,1,0,7.0
戸田,02R,5,4090.0,中村尊,埼玉,A1,5.4,5.69,0.13,6,0.27,13,0.17,8,0.14,2.9,,,0.0,0,0.02,1,0.08,4.0,3.6,C,,0.381,0.286,C,3,4,0.17,0.06,11:16,,,,,,,,,,,,,4,1,0,0,-,0,5.0
戸田,02R,6,4103.0,山崎善庸,埼玉,B1,3.85,4.33,0.00,0,0.06,2,0.08,3,0.28,5.8,,,0.0,0,0.0,0,0.0,0.0,2.4,-,,0.5,0.125,D,2,3,0.00,0.82,11:16,6,6,4,,6,4,3,,,,,,0,0,0,0,0,-,0.0
戸田,03R,1,4656.0,大崎翔,兵庫,B1,5.66,4.87,0.41,16,0.23,9,0.18,7,0.14,2.4,0.21,4.5,0.16,6,0.19,7,0.14,5.0,3.4,A,,0.467,0.267,B,4,4,0.41,0.03,11:45,4,4,5,,3,2,2,,,,,,-,6,6,1,3,0,16.0
戸田,03R,2,4214.0,林祐介,岡山,A2,5.41,4.69,0.21,7,0.27,9,0.24,8,0.18,3.8,0.15,4.0,0.06,2,0.03,1,0.0,,3.0,-,,0.286,0.25,C,3,3,0.19,0.19,11:45,5,,4,3,3,,1,3,,,,,1,-,2,0,1,0,4.0
戸田,03R,3,5218.0,山田理央,香川,A2,6.56,5.5,0.13,8,0.30,18,0.22,13,0.13,2.4,,,0.03,2,0.02,1,0.05,3.0,3.2,-,,0.31,0.5,C,3,4,0.23,0.05,11:45,6,5,2,1,3,,S,,,,,,3,1,-,2,0,0,6.0
戸田,03R,4,3233.0,小畑実成,岡山,B1,4.66,4.0,0.06,3,0.10,5,0.22,11,0.17,3.5,,,0.02,1,0.04,2,0.0,0.0,3.8,A,,0.0,0.5,S,5,5,0.14,0.08,11:45,5,4,2,,1,2,1,,,,,,0,1,0,-,1,1,3.0
戸田,03R,5,5066.0,鈴木孝明,埼玉,A2,6.66,5.28,0.16,8,0.14,7,0.22,11,0.16,3.5,,,0.02,1,0.05,3,0.07,4.0,4.0,B+,,0.273,0.273,A,5,4,0.14,0.13,11:45,,,,,,,,,,,,,4,0,3,2,-,0,9.0
戸田,03R,6,3679.0,飯島昌弘,埼玉,A1,6.16,6.41,0.00,0,0.09,4,0.30,14,0.18,4.1,,,0.0,0,0.0,0,0.0,0.0,3.2,C,,0.333,0.352,C,4,3,0.11,0.32,11:45,2,3,1,1,2,,1,1,,,,,0,0,0,0,0,-,0.0
戸田,04R,1,4761.0,山田晃大,滋賀,A2,5.62,5.93,0.64,45,0.13,9,0.09,6,0.14,2.3,,,0.03,2,0.16,11,0.1,7.0,4.2,A+,,0.325,0.225,B,4,4,0.47,0.07,12:14,5,,1,4,1,4,3,,,,,,-,14,12,7,7,4,44.0
戸田,04R,2,4692.0,酒井俊弘,福井,B1,5.2,0.0,0.13,6,0.15,7,0.15,7,0.16,3.4,,,0.05,2,0.0,0,0.0,,2.8,-,未消化F,0.286,0.429,C,2,4,0.13,0.16,12:14,5,6,3,,5,4,2,,,,,,2,-,0,0,0,0,2.0
戸田,04R,3,4403.0,木下大將,福岡,A2,6.06,7.4,0.09,4,0.32,14,0.16,7,0.15,3.1,,,0.0,0,0.05,2,0.07,3.0,3.6,B+,,0.28,0.36,A,5,4,0.16,0.09,12:14,1,,1,2,4,5,3,2,,,,,2,0,-,3,0,0,5.0
戸田,04R,4,5399.0,長野未来,三重,B2,1.74,1.0,0.00,0,0.00,0,0.33,3,0.30,4.7,,,0.0,0,0.0,0,0.0,0.0,2.8,C,,0.0,0.0,C,3,3,0.00,0.33,12:14,6,,5,,6,6,6,6,,,,,,,,-,,,
戸田,04R,5,3740.0,大澤普司,群馬,A1,6.29,5.88,0.26,11,0.21,9,0.16,7,0.18,3.1,,,0.02,1,0.13,7,0.13,7.0,4.0,B+,,0.395,0.184,B,4,4,0.26,0.15,12:14,,,,,,,,,,,,,4,3,4,2,-,4,17.0
戸田,04R,6,3439.0,大平誉史明,大阪,A2,6.25,6.29,0.06,3,0.04,2,0.24,12,0.19,4.0,,,0.0,0,0.02,1,0.0,0.0,3.0,C,,0.222,0.222,C,2,4,0.15,0.26,12:14,5,,4,4,5,5,2,,,,,,0,1,0,0,0,-,1.0
戸田,05R,1,4059.0,入澤友治,東京,A2,4.92,5.81,0.53,31,0.14,8,0.03,2,0.17,3.1,,,0.05,3,0.16,9,0.2,11.0,2.8,-,未消化F,0.419,0.258,C,4,3,0.29,0.16,12:44,2,3,4,,1,4,3,3,,,,,-,13,8,5,4,1,31.0
戸田,05R,2,3422.0,服部幸男,静岡,A1,6.09,5.94,0.09,4,0.26,12,0.09,4,0.14,3.3,,,0.04,2,0.04,2,0.0,,3.8,C,,0.436,0.2,A,4,5,0.17,0.11,12:44,2,5,2,,1,6,2,4,,,,,2,-,1,1,0,0,4.0
戸田,05R,3,3602.0,奥平拓也,東京,B1,4.05,4.25,0.02,1,0.24,10,0.17,7,0.19,3.4,,,0.0,0,0.02,1,0.0,0.0,3.6,C,,0.429,0.286,C,4,3,0.15,0.24,12:44,3,4,6,,3,5,5,,,,,,0,1,-,0,0,0,1.0
戸田,05R,4,3392.0,小森信雄,三重,B1,4.41,4.5,0.00,0,0.08,3,0.13,5,0.19,4.2,,,0.0,0,0.0,0,0.0,0.0,2.8,-,,0.667,0.0,C,3,4,0.00,0.16,12:44,2,,4,5,2,,3,5,,,,,0,0,0,-,0,0,0.0
戸田,05R,5,4803.0,飯田庄吾,福岡,B1,3.81,3.75,0.07,3,0.07,3,0.13,6,0.18,3.9,,,0.0,0,0.0,0,0.06,3.0,3.6,B+,隠F,0.571,0.286,B,4,4,0.08,0.21,12:44,,,,,,,,,,,,,0,1,1,1,-,0,3.0
戸田,05R,6,3811.0,石田章央,静岡,A2,6.24,6.78,0.02,1,0.08,5,0.15,9,0.17,4.0,,,0.0,0,0.0,0,0.02,1.0,3.8,A+,,0.216,0.459,A,5,4,0.13,0.20,12:44,1,2,1,3,1,,1,2,,,,,1,0,0,0,0,-,1.0
戸田,06R,1,3965.0,北中元樹,滋賀,A2,6.49,5.76,0.46,27,0.25,15,0.15,9,0.15,2.9,,,0.17,10,0.22,13,0.1,6.0,3.2,B+,,0.36,0.28,B,4,4,0.35,0.12,13:14,4,1,3,,4,5,2,,,,,,-,10,7,6,1,2,26.0
戸田,06R,2,4823.0,中村桃佳,香川,A1,6.5,0.0,0.31,11,0.29,10,0.20,7,0.14,2.8,,,0.23,8,0.03,1,0.0,,3.8,B+,,0.5,0.25,B,4,4,0.31,0.09,13:14,2,,S,2,4,1,1,4,,,,,6,-,0,2,2,0,10.0
戸田,06R,3,4181.0,花本夏樹,三重,B1,3.99,4.09,0.06,3,0.15,8,0.22,12,0.18,3.5,,,0.02,1,0.02,1,0.02,1.0,2.0,-,,0.615,0.077,D,3,2,0.14,0.09,13:14,4,,3,6,6,,4,3,,,,,1,1,-,1,0,0,3.0
戸田,06R,4,4960.0,黒野元基,愛知,A1,7.66,6.93,0.27,14,0.35,18,0.08,4,0.13,2.4,,,0.03,2,0.18,11,0.05,3.0,4.8,A+,,0.245,0.347,A,3,6,0.30,0.05,13:14,1,1,2,1,5,,3,5,,,,,7,3,2,-,5,1,18.0
戸田,06R,5,4875.0,大塚康雅,東京,B1,5.11,4.0,0.02,1,0.07,3,0.24,10,0.19,3.4,,,0.0,0,0.0,0,0.02,1.0,4.0,-,,0.235,0.235,C,3,3,0.12,0.12,13:14,,,,,,,,,,,,,1,0,0,0,-,0,1.0
戸田,06R,6,4053.0,芦澤望,東京,A2,6.16,6.38,0.02,1,0.16,8,0.20,10,0.19,3.4,,,0.0,0,0.02,1,0.0,0.0,3.2,C,未消化F,0.385,0.333,C,4,3,0.17,0.17,13:14,5,3,4,,3,2,3,,,,,,0,0,0,1,0,-,1.0
戸田,07R,1,5218.0,山田理央,香川,A2,6.56,5.5,0.73,45,0.08,5,0.10,6,0.15,2.4,,,0.08,5,0.08,5,0.1,6.0,3.2,-,,0.31,0.5,C,3,4,0.45,0.08,13:45,6,5,2,1,3,,S,,,,,,-,13,23,7,1,1,45.0
戸田,07R,2,3564.0,桑原啓,福岡,B1,4.25,5.42,0.12,6,0.10,5,0.18,9,0.16,3.5,,,0.04,2,0.08,4,0.0,,2.5,A,,0.231,0.385,C,4,3,0.13,0.15,13:45,1,6,3,,2,,1,4,,,,,2,-,0,2,1,1,6.0
戸田,07R,3,4047.0,吉永浩則,大阪,B1,4.03,0.0,0.02,1,0.06,3,0.23,11,0.18,3.4,,,0.0,0,0.0,0,0.02,1.0,2.4,C,未消化F,0.381,0.333,C,3,3,0.12,0.12,13:45,3,,5,6,4,,6,6,,,,,1,0,-,0,0,0,1.0
戸田,07R,4,4050.0,田口節子,岡山,A1,6.78,6.74,0.13,5,0.26,10,0.23,9,0.14,3.2,,,0.02,1,0.02,1,0.07,3.0,3.0,-,,0.339,0.357,B,4,4,0.15,0.07,13:45,3,,1,2,1,4,2,4,,,,,3,1,1,-,1,0,6.0
戸田,07R,5,5371.0,早川颯太,東京,B2,1.7,1.83,0.00,0,0.00,0,0.02,1,0.21,4.3,,,0.0,0,0.0,0,0.0,0.0,3.0,B+,,0.0,0.0,C,3,3,0.07,0.26,13:45,,,,,,,,,,,,,0,0,0,0,-,0,0.0
戸田,07R,6,4787.0,椎名豊,群馬,A1,6.78,6.85,0.04,2,0.18,9,0.29,14,0.16,3.5,,,0.0,0,0.0,0,0.02,1.0,4.0,A,,0.312,0.208,B,4,4,0.18,0.16,13:45,1,4,3,,2,1,2,1,,,,,1,0,0,0,0,-,1.0
戸田,08R,1,4214.0,林祐介,岡山,A2,5.41,4.69,0.51,28,0.22,12,0.09,5,0.14,3.0,0.15,4.0,0.09,5,0.16,9,0.21,12.0,3.0,-,,0.286,0.25,C,3,3,0.24,0.14,14:16,5,,4,3,3,,1,3,,,,,-,9,6,9,5,1,30.0
戸田,08R,2,4632.0,長尾京志郎,福岡,B1,4.79,6.0,0.11,5,0.20,9,0.17,8,0.19,3.9,0.18,4.5,0.07,3,0.02,1,0.0,,3.2,B+,,0.467,0.333,C,3,3,0.07,0.17,14:16,3,3,5,,3,6,4,,,,,,1,-,2,1,0,0,4.0
