レース場,レース回,枠番,登録番号,選手名,支部,級別,全国勝率,当地勝率,1着率,1着数,2着率,2着数,3着率,3着数,コース平均st,コース平均st順位,今節平均st,今節平均st順位,差し率,差し数,まくり率,まくり数,まくり差し率,まくり差し数,M指数,activepoint,FL,1-2率,1-3率,M総合評価,出足,伸び足,コースstトップ率,コースst最下位率,締切予定時刻
丸亀,07R,1,5299,西丸敦基,香川,B1,5.44,3.84,0.57,17,0.13,4,0.17,5,0.17,3.0,0.16,3.6,0.10,3,0.10,3,0.17,5,2.8,-,,0.412,0.118,#N/A!,#N/A!,#N/A!,0.30,0.10,18:17
丸亀,07R,2,3442,宮武英司,香川,B1,5.20,5.09,0.02,1,0.33,14,0.24,10,0.16,2.9,0.15,3.3,0.00,0,0.00,0,0.00,,3,C,F,0.357,0.214,#N/A!,#N/A!,#N/A!,0.11,0.03,18:17
丸亀,07R,3,3478,嶋田貴支,香川,B1,5.28,4.90,0.05,3,0.26,15,0.23,13,0.16,3.2,0.14,3.6,0.02,1,0.02,1,0.02,1,2.4,C,,0.333,0.125,#N/A!,#N/A!,#N/A!,0.10,0.02,18:17
丸亀,07R,4,3541,三嶌誠司,香川,A1,5.76,6.65,0.11,6,0.28,15,0.24,13,0.15,3.0,0.17,4.1,0.04,2,0.02,1,0.00,0,3.2,-,未消化F,0.375,0.281,#N/A!,#N/A!,#N/A!,0.22,0.05,18:17
丸亀,07R,5,4452,松尾祭,香川,A2,5.54,5.58,0.02,1,0.18,9,0.18,9,0.19,4.4,0.11,3.4,0.00,0,0.00,0,0.02,1,3.4,C,,0.265,0.353,#N/A!,#N/A!,#N/A!,0.03,0.31,18:17
丸亀,07R,6,4931,木谷賢太,香川,A1,6.70,6.54,0.02,1,0.12,6,0.25,13,0.18,4.7,0.09,1.7,0.00,0,0.00,0,0.00,0,3.4,C,,0.354,0.25,#N/A!,#N/A!,#N/A!,0.03,0.38,18:17
丸亀,08R,1,4437,中田元泰,香川,A1,5.93,6.33,0.79,53,0.10,7,0.03,2,0.15,2.5,0.16,3.5,0.03,2,0.10,7,0.06,4,4,A+,,0.302,0.321,#N/A!,#N/A!,#N/A!,0.35,0.06,18:48
丸亀,08R,2,5136,濱野斗馬,香川,A2,6.56,6.58,0.16,9,0.21,12,0.19,11,0.15,3.5,0.14,2.4,0.06,3,0.06,3,0.00,,3.4,-,,0.333,0.278,#N/A!,#N/A!,#N/A!,0.13,0.15,18:48
丸亀,08R,3,3578,塩田雄一,香川,B1,3.85,4.23,0.03,1,0.26,10,0.13,5,0.19,3.4,0.17,4.0,0.00,0,0.03,1,0.00,0,3,-,F,0.444,0.556,#N/A!,#N/A!,#N/A!,0.09,0.22,18:48
丸亀,08R,4,3837,秋山広一,香川,A2,6.25,6.24,0.08,4,0.21,11,0.21,11,0.15,3.2,0.14,3.5,0.02,1,0.00,0,0.04,2,2.8,-,F,0.341,0.293,#N/A!,#N/A!,#N/A!,0.24,0.14,18:48
丸亀,08R,5,3910,松下知幸,香川,B1,4.15,4.25,0.06,3,0.08,4,0.06,3,0.19,4.0,0.14,3.3,0.02,1,0.02,1,0.02,1,2,-,,0.333,0.25,#N/A!,#N/A!,#N/A!,0.04,0.11,18:48
丸亀,08R,6,4313,西村美智子,香川,B2,6.26,6.41,0.00,0,0.06,1,0.24,4,0.14,2.1,0.14,3.5,0.00,0,0.00,0,0.00,0,2.8,C,,0.455,0.273,#N/A!,#N/A!,#N/A!,0.57,0.00,18:48
丸亀,09R,1,5298,水谷理人,香川,A2,6.80,4.43,0.67,34,0.16,8,0.04,2,0.17,3.9,0.13,2.5,0.08,4,0.16,8,0.10,5,4.2,B+,F,0.281,0.219,#N/A!,#N/A!,#N/A!,0.11,0.29,19:16
丸亀,09R,2,4459,片岡雅裕,香川,A1,6.16,7.44,0.14,8,0.30,17,0.14,8,0.13,2.9,0.11,2.4,0.08,4,0.04,2,0.00,,3,-,,0.417,0.208,#N/A!,#N/A!,#N/A!,0.26,0.12,19:16
丸亀,09R,3,4852,川原祐明,香川,A1,7.29,6.66,0.21,13,0.36,22,0.18,11,0.14,3.0,0.13,3.1,0.00,0,0.00,0,0.16,10,2.6,-,,0.358,0.358,#N/A!,#N/A!,#N/A!,0.14,0.08,19:16
丸亀,09R,4,4642,松尾夏海,香川,A1,6.00,5.51,0.06,3,0.21,10,0.17,8,0.16,2.8,0.11,2.1,0.00,0,0.02,1,0.02,1,3.6,B+,,0.346,0.288,#N/A!,#N/A!,#N/A!,0.24,0.08,19:16
丸亀,09R,5,4348,宮崎奨,香川,A2,5.76,5.88,0.00,0,0.20,10,0.32,16,0.18,4.1,0.12,3.1,0.00,0,0.00,0,0.00,0,3.4,B+,,0.278,0.5,#N/A!,#N/A!,#N/A!,0.05,0.21,19:16
丸亀,09R,6,4739,中村晃朋,香川,A1,6.79,6.61,0.06,3,0.17,9,0.21,11,0.16,3.8,0.15,3.8,0.00,0,0.00,0,0.00,0,2.8,C,F,0.439,0.22,#N/A!,#N/A!,#N/A!,0.03,0.16,19:16
丸亀,10R,1,5043,中村日向,香川,A1,6.42,6.48,0.74,55,0.11,8,0.01,1,0.13,2.6,0.11,2.4,0.05,4,0.14,10,0.05,4,2.6,A,,0.333,0.315,#N/A!,#N/A!,#N/A!,0.38,0.09,19:48
丸亀,10R,2,4776,竹田和哉,香川,A1,6.70,6.70,0.18,10,0.40,23,0.26,15,0.15,3.0,0.17,2.8,0.11,6,0.02,1,0.00,,4.6,B+,,0.534,0.293,#N/A!,#N/A!,#N/A!,0.21,0.02,19:48
丸亀,10R,3,5218,山田理央,香川,A2,6.17,5.10,0.14,8,0.29,17,0.21,12,0.14,2.3,0.07,1.7,0.04,2,0.02,1,0.05,3,4.6,B+,,0.31,0.5,#N/A!,#N/A!,#N/A!,0.28,0.00,19:48
丸亀,10R,4,4772,石丸海渡,香川,A1,6.30,7.01,0.23,10,0.25,11,0.27,12,0.11,2.1,0.09,2.4,0.02,1,0.17,7,0.07,3,2.2,-,未消化F,0.432,0.227,#N/A!,#N/A!,#N/A!,0.41,0.00,19:48
丸亀,10R,5,5257,西丸侑太朗,香川,A1,6.39,5.31,0.13,7,0.16,9,0.21,12,0.17,3.6,0.13,3.1,0.00,0,0.02,1,0.07,4,3,B+,,0.297,0.297,#N/A!,#N/A!,#N/A!,0.20,0.08,19:48
丸亀,10R,6,4511,中岡健人,香川,B1,4.60,4.69,0.04,1,0.00,0,0.04,1,0.19,4.5,0.11,2.5,0.03,1,0.00,0,0.00,0,4,A,,0.3,0.3,#N/A!,#N/A!,#N/A!,0.04,0.21,19:48
丸亀,11R,1,4931,木谷賢太,香川,A1,6.70,6.54,0.67,49,0.12,9,0.11,8,0.11,2.1,0.09,1.7,0.06,4,0.10,7,0.15,11,3.4,C,,0.354,0.25,#N/A!,#N/A!,#N/A!,0.55,0.04,20:17
丸亀,11R,2,4437,中田元泰,香川,A1,5.93,6.33,0.19,10,0.49,26,0.04,2,0.15,3.3,0.16,3.5,0.11,5,0.09,4,0.00,,4,A+,,0.302,0.321,#N/A!,#N/A!,#N/A!,0.28,0.15,20:17
丸亀,11R,3,4823,中村桃佳,香川,A1,5.93,6.06,0.22,10,0.16,7,0.20,9,0.13,2.2,0.08,2.8,0.07,3,0.11,5,0.04,2,3.2,B+,,0.5,0.25,#N/A!,#N/A!,#N/A!,0.26,0.00,20:17
丸亀,11R,4,5224,西岡顕心,香川,A1,7.11,6.77,0.12,6,0.18,9,0.28,14,0.16,3.5,0.11,2.4,0.09,4,0.02,1,0.00,0,3.2,C,,0.333,0.281,#N/A!,#N/A!,#N/A!,0.09,0.13,20:17
丸亀,11R,5,4260,中越博紀,香川,A2,4.78,5.55,0.02,1,0.18,9,0.18,9,0.17,3.8,0.14,3.4,0.02,1,0.00,0,0.02,1,4.6,B+,F,0.515,0.242,#N/A!,#N/A!,#N/A!,0.10,0.15,20:17
丸亀,11R,6,5299,西丸敦基,香川,B1,5.44,3.84,0.00,0,0.08,3,0.11,4,0.16,2.9,0.16,3.6,0.00,0,0.00,0,0.00,0,2.8,-,,0.412,0.118,#N/A!,#N/A!,#N/A!,0.36,0.14,20:17
丸亀,12R,1,5136,濱野斗馬,香川,A2,6.56,6.58,0.72,57,0.11,9,0.08,6,0.13,2.5,0.14,2.4,0.09,7,0.03,2,0.08,6,3.4,-,,0.333,0.278,#N/A!,#N/A!,#N/A!,0.38,0.11,20:45
丸亀,12R,2,3541,三嶌誠司,香川,A1,5.76,6.65,0.22,11,0.34,17,0.18,9,0.15,3.3,0.17,4.1,0.14,7,0.04,2,0.00,,3.2,-,未消化F,0.375,0.281,#N/A!,#N/A!,#N/A!,0.20,0.10,20:45
丸亀,12R,3,5173,谷口佳蓮,香川,B1,4.91,4.34,0.09,3,0.06,2,0.21,7,0.15,2.6,0.11,2.8,0.03,1,0.03,1,0.03,1,4,B+,,0.333,0.2,#N/A!,#N/A!,#N/A!,0.33,0.00,20:45
丸亀,12R,4,4020,川上清人,香川,B1,4.17,4.28,0.09,4,0.11,5,0.13,6,0.19,3.6,0.14,3.6,0.00,0,0.00,0,0.08,3,3.8,A,,0.333,0.25,#N/A!,#N/A!,#N/A!,0.18,0.18,20:45
丸亀,12R,5,4220,深川和仁,香川,B1,5.06,5.13,0.03,1,0.28,11,0.13,5,0.17,3.4,0.14,3.8,0.00,0,0.00,0,0.04,2,2.6,-,,0.345,0.207,#N/A!,#N/A!,#N/A!,0.15,0.08,20:45
丸亀,12R,6,3837,秋山広一,香川,A2,6.25,6.24,0.02,1,0.15,7,0.13,6,0.19,3.8,0.14,3.5,0.00,0,0.00,0,0.00,0,2.8,-,F,0.341,0.293,#N/A!,#N/A!,#N/A!,0.08,0.26,20:45
鳴門,01R,1,4878,西岡育未,徳島,B1,4.28,5.14,0.31,8,0.19,5,0.19,5,0.17,3.5,-,-,0.12,3,0.27,7,0.19,5,3,C,,0.25,0.25,#N/A!,#N/A!,#N/A!,0.26,0.21,08:48
鳴門,01R,2,5305,伊藤栞,愛知,B1,2.18,0.00,0.03,1,0.00,0,0.03,1,0.17,3.2,-,-,0.00,0,0.03,1,0.00,,2.2,-,,1,0,#N/A!,#N/A!,#N/A!,0.06,0.00,08:48
鳴門,01R,3,3289,高橋淳美,大阪,B1,3.56,3.69,0.00,0,0.08,2,0.20,5,0.17,3.5,-,-,0.00,0,0.00,0,0.00,0,3,A,,0.667,0,#N/A!,#N/A!,#N/A!,0.12,0.06,08:48
鳴門,01R,4,5367,赤松咲香,徳島,B2,1.91,1.70,0.00,0,0.04,1,0.04,1,0.17,3.8,-,-,0.00,0,0.00,0,0.00,0,4.4,S,F,0,0,#N/A!,#N/A!,#N/A!,0.11,0.00,08:48
鳴門,01R,5,4224,大橋栄里佳,福岡,A2,5.26,5.13,0.04,2,0.19,9,0.15,7,0.19,3.7,-,-,0.02,1,0.02,1,0.00,0,3.4,A,,0.179,0.393,#N/A!,#N/A!,#N/A!,0.08,0.08,08:48
鳴門,01R,6,4924,中北涼,長崎,B1,4.10,2.83,0.00,0,0.03,1,0.00,0,0.19,5.1,-,-,0.00,0,0.00,0,0.00,0,2.8,-,,0.333,0.333,#N/A!,#N/A!,#N/A!,0.00,0.50,08:48
鳴門,02R,1,4419,原加央理,埼玉,B1,5.65,6.32,0.38,12,0.19,6,0.09,3,0.18,3.8,-,-,0.09,3,0.31,10,0.16,5,2.4,-,,0.417,0.167,#N/A!,#N/A!,#N/A!,0.17,0.33,09:14
鳴門,02R,2,4689,豊田結,静岡,A2,4.97,5.95,0.15,5,0.32,11,0.21,7,0.18,3.2,-,-,0.03,1,0.07,2,0.00,,3.2,B+,,0.267,0.233,#N/A!,#N/A!,#N/A!,0.09,0.04,09:14
鳴門,02R,3,3704,本部めぐみ,三重,B1,3.64,3.82,0.03,1,0.00,0,0.19,6,0.22,4.0,-,-,0.00,0,0.03,1,0.00,0,3,-,F,0.167,0.5,#N/A!,#N/A!,#N/A!,0.04,0.25,09:14
鳴門,02R,4,4678,水野望美,愛知,B1,5.28,6.44,0.00,0,0.20,7,0.20,7,0.17,3.4,-,-,0.00,0,0.00,0,0.00,0,3.6,S,,0.37,0.185,#N/A!,#N/A!,#N/A!,0.06,0.13,09:14
鳴門,02R,5,3604,武藤綾子,福岡,B1,4.22,5.11,0.02,1,0.07,3,0.02,1,0.19,4.1,-,-,0.02,1,0.00,0,0.00,0,2.6,C,,0.167,0.25,#N/A!,#N/A!,#N/A!,0.03,0.22,09:14
鳴門,02R,6,5418,堀内亜海,大阪,B2,1.13,0.00,0.00,0,0.00,0,0.00,0,0.21,4.4,-,-,0.00,0,0.00,0,0.00,0,2.8,A+,,0,0,#N/A!,#N/A!,#N/A!,0.09,0.41,09:14
鳴門,03R,1,4373,若狭奈美子,岡山,A1,6.37,6.50,0.51,37,0.21,15,0.19,14,0.15,3.0,-,-,0.10,7,0.20,14,0.14,10,3,S,,0.324,0.27,#N/A!,#N/A!,#N/A!,0.33,0.15,09:40
鳴門,03R,2,5204,宇恵有香,三重,B2,3.47,3.55,0.00,0,0.00,0,0.40,2,0.18,0.0,-,-,0.00,0,0.00,0,0.00,,2.6,-,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.00,09:40
鳴門,03R,3,3355,橋谷田佳織,東京,B2,2.93,0.00,0.07,1,0.00,0,0.07,1,0.28,5.4,-,-,0.00,0,0.07,1,0.00,0,2.2,-,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.56,09:40
鳴門,03R,4,4534,坂咲友理,大阪,B1,3.83,0.00,0.07,2,0.21,6,0.04,1,0.18,3.8,-,-,0.04,1,0.00,0,0.04,1,3,B+,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.05,09:40
鳴門,03R,5,5296,永田楽,愛知,B1,3.03,3.53,0.06,3,0.12,6,0.13,7,0.19,3.6,-,-,0.00,0,0.02,1,0.08,4,3,-,,0,0.2,#N/A!,#N/A!,#N/A!,0.24,0.17,09:40
鳴門,03R,6,4045,佐々木裕美,山口,B1,4.32,4.00,0.00,0,0.06,2,0.06,2,0.16,3.3,-,-,0.00,0,0.00,0,0.00,0,3.4,-,,0.211,0.211,#N/A!,#N/A!,#N/A!,0.16,0.04,09:40
鳴門,04R,1,4478,櫻本あゆみ,群馬,A2,6.33,0.00,0.61,36,0.17,10,0.07,4,0.16,2.6,-,-,0.12,7,0.10,6,0.05,3,3,C,,0.278,0.417,#N/A!,#N/A!,#N/A!,0.35,0.07,10:06
鳴門,04R,2,4098,赤澤文香,岡山,B1,4.79,4.44,0.07,2,0.27,8,0.20,6,0.20,4.6,-,-,0.00,0,0.06,2,0.00,,3.2,B+,,0.364,0.273,#N/A!,#N/A!,#N/A!,0.04,0.33,10:06
鳴門,04R,3,5151,山下奈緒,大阪,B1,4.38,4.48,0.00,0,0.06,3,0.22,11,0.21,4.2,-,-,0.00,0,0.00,0,0.00,0,3,-,,0.25,0.25,#N/A!,#N/A!,#N/A!,0.03,0.18,10:06
鳴門,04R,4,3932,池田浩美,静岡,B1,4.87,2.78,0.09,3,0.09,3,0.06,2,0.18,3.5,-,-,0.00,0,0.03,1,0.06,2,3,-,,0.357,0.5,#N/A!,#N/A!,#N/A!,0.22,0.15,10:06
鳴門,04R,5,4071,古賀千晶,兵庫,B1,4.35,5.09,0.03,1,0.06,2,0.13,4,0.18,3.6,-,-,0.00,0,0.00,0,0.03,1,2.6,-,,0.286,0.286,#N/A!,#N/A!,#N/A!,0.04,0.11,10:06
鳴門,04R,6,5380,野田亜湖,徳島,B2,1.22,1.33,0.00,0,0.00,0,0.00,0,0.27,5.1,-,-,0.00,0,0.00,0,0.00,0,3.6,-,,0,0,#N/A!,#N/A!,#N/A!,0.04,0.60,10:06
鳴門,05R,1,5334,樫葉新心,徳島,B1,3.13,2.81,0.19,5,0.12,3,0.12,3,0.15,3.4,-,-,0.17,4,0.39,9,0.22,5,2.7,-,,1,0,#N/A!,#N/A!,#N/A!,0.28,0.22,10:32
鳴門,05R,2,4501,樋口由加里,岡山,A2,4.83,5.21,0.15,8,0.31,17,0.24,13,0.15,2.8,-,-,0.06,3,0.09,5,0.00,,2.6,C,,0.457,0.171,#N/A!,#N/A!,#N/A!,0.23,0.07,10:32
鳴門,05R,3,3528,笠野友紀恵,愛知,B1,3.74,4.44,0.08,3,0.05,2,0.13,5,0.20,4.0,-,-,0.00,0,0.03,1,0.03,1,3,-,,0.375,0.125,#N/A!,#N/A!,#N/A!,0.07,0.15,10:32
鳴門,05R,4,4680,後藤美翼,東京,B1,5.65,5.50,0.03,1,0.26,10,0.18,7,0.21,4.0,-,-,0.03,1,0.00,0,0.00,0,2.6,B+,,0.231,0.462,#N/A!,#N/A!,#N/A!,0.03,0.20,10:32
鳴門,05R,5,5370,日隈茜,福岡,B2,1.30,2.00,0.00,0,0.00,0,0.00,0,0.18,3.7,-,-,0.00,0,0.00,0,0.00,0,2.2,B+,F,0,0,#N/A!,#N/A!,#N/A!,0.19,0.19,10:32
鳴門,05R,6,5140,吉田彩乃,静岡,B1,4.72,5.48,0.00,0,0.06,2,0.15,5,0.20,4.6,-,-,0.00,0,0.00,0,0.00,0,3,-,,0.444,0.222,#N/A!,#N/A!,#N/A!,0.04,0.36,10:32
鳴門,06R,1,3778,安達美帆,埼玉,B1,3.14,6.00,0.20,5,0.12,3,0.16,4,0.19,4.1,-,-,0.12,3,0.52,13,0.12,3,3.4,B+,,0.2,0.2,#N/A!,#N/A!,#N/A!,0.14,0.41,11:02
鳴門,06R,2,4246,喜多那由夏,静岡,B1,4.13,3.72,0.08,4,0.25,12,0.23,11,0.19,3.9,-,-,0.09,4,0.00,0,0.00,,3.4,A+,,0.222,0.333,#N/A!,#N/A!,#N/A!,0.08,0.31,11:02
鳴門,06R,3,4974,安井瑞紀,岡山,A1,5.52,5.11,0.15,5,0.21,7,0.32,11,0.17,3.0,-,-,0.00,0,0.11,4,0.00,0,3,A,F,0.375,0.333,#N/A!,#N/A!,#N/A!,0.17,0.10,11:02
鳴門,06R,4,5230,石原凪紗,愛知,B2,4.44,0.00,0.00,0,0.08,2,0.12,3,0.18,3.5,-,-,0.00,0,0.00,0,0.00,0,2.4,C,,0.2,0.4,#N/A!,#N/A!,#N/A!,0.13,0.19,11:02
鳴門,06R,5,5418,堀内亜海,大阪,B2,1.13,0.00,0.00,0,0.00,0,0.00,0,0.23,5.0,-,-,0.00,0,0.00,0,0.00,0,2.8,A+,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.00,11:02
鳴門,06R,6,3470,新田芳美,徳島,B1,5.13,4.83,0.00,0,0.08,2,0.12,3,0.16,3.1,-,-,0.00,0,0.00,0,0.00,0,3,C,,0.222,0.222,#N/A!,#N/A!,#N/A!,0.16,0.05,11:02
鳴門,07R,1,4283,石井裕美,東京,B1,4.01,4.20,0.17,6,0.28,10,0.17,6,0.16,2.7,-,-,0.19,7,0.50,18,0.11,4,2.8,B+,未消化F,0,0.333,#N/A!,#N/A!,#N/A!,0.35,0.07,11:33
鳴門,07R,2,5272,松田真実,愛知,B1,4.10,2.81,0.13,5,0.31,12,0.15,6,0.16,2.7,-,-,0.03,1,0.08,3,0.00,,2.4,-,F,0.5,0.2,#N/A!,#N/A!,#N/A!,0.19,0.04,11:33
鳴門,07R,3,3900,香川素子,滋賀,A1,6.07,5.92,0.12,6,0.24,12,0.27,14,0.19,3.7,-,-,0.00,0,0.02,1,0.04,2,2.6,S,未消化F,0.345,0.31,#N/A!,#N/A!,#N/A!,0.12,0.20,11:33
鳴門,07R,4,5204,宇恵有香,三重,B2,3.47,3.55,0.25,1,0.00,0,0.00,0,0.15,0.0,-,-,0.33,1,0.00,0,0.00,0,2.6,-,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.00,11:33
鳴門,07R,5,3289,高橋淳美,大阪,B1,3.56,3.69,0.00,0,0.09,2,0.09,2,0.21,4.2,-,-,0.00,0,0.00,0,0.00,0,3,A,,0.667,0,#N/A!,#N/A!,#N/A!,0.06,0.24,11:33
鳴門,07R,6,3645,淺田千亜希,徳島,B2,5.05,5.43,0.00,0,0.09,2,0.09,2,0.14,3.0,-,-,0.00,0,0.00,0,0.00,0,4,S,,0.4,0.2,#N/A!,#N/A!,#N/A!,0.33,0.11,11:33
鳴門,08R,1,3355,橋谷田佳織,東京,B2,2.93,0.00,0.00,0,0.00,0,0.42,5,0.23,4.8,-,-,0.42,5,0.58,7,0.00,0,2.2,-,,0,0,#N/A!,#N/A!,#N/A!,0.00,0.25,12:04
鳴門,08R,2,3604,武藤綾子,福岡,B1,4.22,5.11,0.04,2,0.18,9,0.18,9,0.21,4.7,-,-,0.02,1,0.00,0,0.00,,2.6,C,,0.167,0.25,#N/A!,#N/A!,#N/A!,0.05,0.36,12:04
鳴門,08R,3,4275,菅野はやか,広島,B2,3.39,3.33,0.00,0,0.08,3,0.18,7,0.22,4.1,-,-,0.00,0,0.00,0,0.00,0,3,C,,0.2,0.6,#N/A!,#N/A!,#N/A!,0.07,0.20,12:04
鳴門,08R,4,4878,西岡育未,徳島,B1,4.28,5.14,0.08,3,0.11,4,0.11,4,0.17,3.1,-,-,0.00,0,0.03,1,0.05,2,3,C,,0.25,0.25,#N/A!,#N/A!,#N/A!,0.22,0.11,12:04
鳴門,08R,5,4909,薮内瑞希,岡山,B1,4.91,4.65,0.05,2,0.10,4,0.15,6,0.15,3.5,-,-,0.00,0,0.00,0,0.00,0,3.6,-,,0.375,0.208,#N/A!,#N/A!,#N/A!,0.26,0.13,12:04
鳴門,08R,6,4372,原田佑実,大阪,A2,5.83,4.80,0.00,0,0.03,1,0.23,8,0.16,3.3,-,-,0.00,0,0.00,0,0.00,0,3,-,,0.308,0.346,#N/A!,#N/A!,#N/A!,0.32,0.19,12:04
鳴門,09R,1,4680,後藤美翼,東京,B1,5.65,5.50,0.33,13,0.30,12,0.23,9,0.19,4.1,-,-,0.23,9,0.30,12,0.13,5,2.6,B+,,0.231,0.462,#N/A!,#N/A!,#N/A!,0.14,0.24,12:38
鳴門,09R,2,4071,古賀千晶,兵庫,B1,4.35,5.09,0.08,3,0.19,7,0.19,7,0.18,4.2,-,-,0.08,3,0.00,0,0.00,,2.6,-,,0.286,0.286,#N/A!,#N/A!,#N/A!,0.07,0.37,12:38
鳴門,09R,3,4473,藤堂里香,福井,A2,4.95,5.78,0.13,5,0.38,15,0.08,3,0.17,2.8,-,-,0.03,1,0.06,2,0.03,1,3,C,F,0.455,0.273,#N/A!,#N/A!,#N/A!,0.20,0.07,12:38
鳴門,09R,4,5296,永田楽,愛知,B1,3.03,3.53,0.06,3,0.08,4,0.04,2,0.20,4.2,-,-,0.02,1,0.02,1,0.00,0,3,-,,0,0.2,#N/A!,#N/A!,#N/A!,0.02,0.28,12:38
鳴門,09R,5,5367,赤松咲香,徳島,B2,1.91,1.70,0.00,0,0.00,0,0.02,1,0.18,3.2,-,-,0.00,0,0.00,0,0.00,0,4.4,S,F,0,0,#N/A!,#N/A!,#N/A!,0.14,0.10,12:38
鳴門,09R,6,3704,本部めぐみ,三重,B1,3.64,3.82,0.00,0,0.04,1,0.00,0,0.20,5.0,-,-,0.00,0,0.00,0,0.00,0,3,-,F,0.167,0.5,#N/A!,#N/A!,#N/A!,0.05,0.50,12:38
鳴門,10R,1,4678,水野望美,愛知,B1,5.28,6.44,0.69,29,0.10,4,0.05,2,0.17,2.7,-,-,0.10,4,0.18,7,0.05,2,3.6,S,,0.37,0.185,#N/A!,#N/A!,#N/A!,0.29,0.07,13:12
鳴門,10R,2,3334,角ひとみ,広島,A2,5.39,5.11,0.11,6,0.26,14,0.17,9,0.22,4.6,-,-,0.10,5,0.02,1,0.00,,2.8,-,,0.355,0.226,#N/A!,#N/A!,#N/A!,0.00,0.31,13:12
鳴門,10R,3,4924,中北涼,長崎,B1,4.10,2.83,0.02,1,0.10,5,0.29,14,0.17,3.4,-,-,0.00,0,0.00,0,0.02,1,2.8,-,,0.333,0.333,#N/A!,#N/A!,#N/A!,0.11,0.09,13:12
鳴門,10R,4,5140,吉田彩乃,静岡,B1,4.72,5.48,0.02,1,0.05,2,0.14,6,0.19,3.9,-,-,0.00,0,0.03,1,0.00,0,3,-,,0.444,0.222,#N/A!,#N/A!,#N/A!,0.03,0.21,13:12
鳴門,10R,5,4098,赤澤文香,岡山,B1,4.79,4.44,0.00,0,0.09,3,0.19,6,0.23,4.9,-,-,0.00,0,0.00,0,0.00,0,3.2,B+,,0.364,0.273,#N/A!,#N/A!,#N/A!,0.00,0.29,13:12
鳴門,10R,6,5069,山崎小葉音,群馬,B1,4.28,4.41,0.00,0,0.15,5,0.09,3,0.17,3.3,-,-,0.00,0,0.00,0,0.00,0,3,C,,0.3,0.25,#N/A!,#N/A!,#N/A!,0.21,0.17,13:12
鳴門,11R,1,4224,大橋栄里佳,福岡,A2,5.26,5.13,0.65,28,0.12,5,0.05,2,0.18,3.5,-,-,0.02,1,0.12,5,0.16,7,3.4,A,,0.179,0.393,#N/A!,#N/A!,#N/A!,0.18,0.18,13:49
鳴門,11R,2,3470,新田芳美,徳島,B1,5.13,4.83,0.09,4,0.33,14,0.21,9,0.16,3.1,-,-,0.07,3,0.02,1,0.00,,3,C,,0.222,0.222,#N/A!,#N/A!,#N/A!,0.24,0.12,13:49
鳴門,11R,3,4045,佐々木裕美,山口,B1,4.32,4.00,0.08,4,0.18,9,0.14,7,0.16,2.5,-,-,0.04,2,0.06,3,0.04,2,3.4,-,,0.211,0.211,#N/A!,#N/A!,#N/A!,0.26,0.03,13:49
鳴門,11R,4,4419,原加央理,埼玉,B1,5.65,6.32,0.14,5,0.26,9,0.26,9,0.16,2.3,-,-,0.00,0,0.08,3,0.03,1,2.4,-,,0.417,0.167,#N/A!,#N/A!,#N/A!,0.23,0.00,13:49
鳴門,11R,5,4501,樋口由加里,岡山,A2,4.83,5.21,0.07,4,0.09,5,0.14,8,0.16,3.2,-,-,0.00,0,0.02,1,0.04,2,2.6,C,,0.457,0.171,#N/A!,#N/A!,#N/A!,0.18,0.05,13:49
鳴門,11R,6,5151,山下奈緒,大阪,B1,4.38,4.48,0.03,1,0.03,1,0.06,2,0.24,5.0,-,-,0.00,0,0.00,0,0.03,1,3,-,,0.25,0.25,#N/A!,#N/A!,#N/A!,0.07,0.50,13:49
鳴門,12R,1,3900,香川素子,滋賀,A1,6.07,5.92,0.60,30,0.26,13,0.08,4,0.16,3.3,-,-,0.12,6,0.06,3,0.20,10,2.6,S,未消化F,0.345,0.31,#N/A!,#N/A!,#N/A!,0.21,0.13,14:29
鳴門,12R,2,4974,安井瑞紀,岡山,A1,5.52,5.11,0.21,10,0.23,11,0.21,10,0.15,3.1,-,-,0.09,4,0.13,6,0.00,,3,A,F,0.375,0.333,#N/A!,#N/A!,#N/A!,0.27,0.09,14:29
鳴門,12R,3,4372,原田佑実,大阪,A2,5.83,4.80,0.11,4,0.23,8,0.17,6,0.19,3.6,-,-,0.03,1,0.06,2,0.03,1,3,-,,0.308,0.346,#N/A!,#N/A!,#N/A!,0.14,0.14,14:29
鳴門,12R,4,4373,若狭奈美子,岡山,A1,6.37,6.50,0.13,7,0.34,18,0.25,13,0.18,3.6,-,-,0.07,4,0.04,2,0.02,1,3,S,,0.324,0.27,#N/A!,#N/A!,#N/A!,0.19,0.16,14:29
鳴門,12R,5,4478,櫻本あゆみ,群馬,A2,6.33,0.00,0.08,4,0.16,8,0.14,7,0.15,3.2,-,-,0.00,0,0.04,2,0.04,2,3,C,,0.278,0.417,#N/A!,#N/A!,#N/A!,0.24,0.07,14:29
